CHROM,Start,End,Crossover_Count
3,920001,925001,0
3,921001,926001,0
3,922001,927001,0
3,923001,928001,0
3,924001,929001,0
3,925001,930001,0
3,926001,931001,0
3,927001,932001,0
3,928001,933001,0
3,929001,934001,1
3,930001,935001,1
3,931001,936001,1
3,932001,937001,1
3,933001,938001,1
3,934001,939001,0
3,935001,940001,1
3,936001,941001,1
3,937001,942001,1
3,938001,943001,1
3,939001,944001,1
3,940001,945001,0
3,941001,946001,0
3,942001,947001,0
3,943001,948001,0
3,944001,949001,0
3,945001,950001,0
3,946001,951001,0
3,947001,952001,0
3,948001,953001,0
3,949001,954001,0
3,950001,955001,0
3,951001,956001,0
3,952001,957001,0
3,953001,958001,0
3,954001,959001,0
3,955001,960001,0
3,956001,961001,0
3,957001,962001,0
3,958001,963001,0
3,959001,964001,0
3,960001,965001,0
3,961001,966001,0
3,962001,967001,0
3,963001,968001,0
3,964001,969001,0
3,965001,970001,0
3,966001,971001,0
3,967001,972001,0
3,968001,973001,0
3,969001,974001,0
3,970001,975001,0
3,971001,976001,0
3,972001,977001,2
3,973001,978001,2
3,974001,979001,2
3,975001,980001,2
3,976001,981001,2
3,977001,982001,0
3,978001,983001,0
3,979001,984001,0
3,980001,985001,0
3,981001,986001,0
3,982001,987001,1
3,983001,988001,1
3,984001,989001,1
3,985001,990001,1
3,986001,991001,1
3,987001,992001,0
3,988001,993001,0
3,989001,994001,0
3,990001,995001,0
3,991001,996001,0
3,992001,997001,0
3,993001,998001,0
3,994001,999001,0
3,995001,1000001,0
3,996001,1001001,0
3,997001,1002001,0
3,998001,1003001,0
3,999001,1004001,0
3,1000001,1005001,0
3,1001001,1006001,0
3,1002001,1007001,0
3,1003001,1008001,0
3,1004001,1009001,0
3,1005001,1010001,0
3,1006001,1011001,0
3,1007001,1012001,0
3,1008001,1013001,0
3,1009001,1014001,0
3,1010001,1015001,0
3,1011001,1016001,0
3,1012001,1017001,0
3,1013001,1018001,0
3,1014001,1019001,0
3,1015001,1020001,1
3,1016001,1021001,1
3,1017001,1022001,1
3,1018001,1023001,1
3,1019001,1024001,1
3,1020001,1025001,0
3,1021001,1026001,0
3,1022001,1027001,0
3,1023001,1028001,0
3,1024001,1029001,0
3,1025001,1030001,0
3,1026001,1031001,0
3,1027001,1032001,0
3,1028001,1033001,0
3,1029001,1034001,0
3,1030001,1035001,0
3,1031001,1036001,0
3,1032001,1037001,0
3,1033001,1038001,0
3,1034001,1039001,0
3,1035001,1040001,0
3,1036001,1041001,0
3,1037001,1042001,0
3,1038001,1043001,0
3,1039001,1044001,0
3,1040001,1045001,0
3,1041001,1046001,0
3,1042001,1047001,0
3,1043001,1048001,0
3,1044001,1049001,0
3,1045001,1050001,0
3,1046001,1051001,0
3,1047001,1052001,0
3,1048001,1053001,0
3,1049001,1054001,0
3,1050001,1055001,0
3,1051001,1056001,0
3,1052001,1057001,0
3,1053001,1058001,0
3,1054001,1059001,0
3,1055001,1060001,0
3,1056001,1061001,0
3,1057001,1062001,0
3,1058001,1063001,0
3,1059001,1064001,0
3,1060001,1065001,0
3,1061001,1066001,0
3,1062001,1067001,0
3,1063001,1068001,0
3,1064001,1069001,0
3,1065001,1070001,0
3,1066001,1071001,0
3,1067001,1072001,1
3,1068001,1073001,1
3,1069001,1074001,1
3,1070001,1075001,1
3,1071001,1076001,1
3,1072001,1077001,0
3,1073001,1078001,0
3,1074001,1079001,0
3,1075001,1080001,0
3,1076001,1081001,0
3,1077001,1082001,0
3,1078001,1083001,0
3,1079001,1084001,0
3,1080001,1085001,0
3,1081001,1086001,0
3,1082001,1087001,0
3,1083001,1088001,0
3,1084001,1089001,0
3,1085001,1090001,0
3,1086001,1091001,0
3,1087001,1092001,0
3,1088001,1093001,0
3,1089001,1094001,0
3,1090001,1095001,0
3,1091001,1096001,0
3,1092001,1097001,0
3,1093001,1098001,0
3,1094001,1099001,0
3,1095001,1100001,0
3,1096001,1101001,0
3,1097001,1102001,0
3,1098001,1103001,0
3,1099001,1104001,0
3,1100001,1105001,0
3,1101001,1105607,0
3,1102001,1105607,0
3,1103001,1105607,0
3,1104001,1105607,0
3,1105001,1105607,0
4,1,5001,0
4,1001,6001,0
4,2001,7001,0
4,3001,8001,0
4,4001,9001,0
4,5001,10001,0
4,6001,11001,0
4,7001,12001,0
4,8001,13001,0
4,9001,14001,0
4,10001,15001,0
4,11001,16001,0
4,12001,17001,0
4,13001,18001,0
4,14001,19001,0
4,15001,20001,0
4,16001,21001,0
4,17001,22001,0
4,18001,23001,0
4,19001,24001,0
4,20001,25001,0
4,21001,26001,0
4,22001,27001,0
4,23001,28001,0
4,24001,29001,0
4,25001,30001,0
4,26001,31001,0
4,27001,32001,0
4,28001,33001,0
4,29001,34001,0
4,30001,35001,0
4,31001,36001,0
4,32001,37001,0
4,33001,38001,0
4,34001,39001,0
4,35001,40001,0
4,36001,41001,0
4,37001,42001,0
4,38001,43001,0
4,39001,44001,0
4,40001,45001,0
4,41001,46001,0
4,42001,47001,0
4,43001,48001,0
4,44001,49001,0
4,45001,50001,0
4,46001,51001,0
4,47001,52001,0
4,48001,53001,0
4,49001,54001,0
4,50001,55001,0
4,51001,56001,0
4,52001,57001,0
4,53001,58001,0
4,54001,59001,0
4,55001,60001,0
4,56001,61001,0
4,57001,62001,0
4,58001,63001,0
4,59001,64001,0
4,60001,65001,0
4,61001,66001,0
4,62001,67001,0
4,63001,68001,0
4,64001,69001,0
4,65001,70001,0
4,66001,71001,0
4,67001,72001,0
4,68001,73001,0
4,69001,74001,0
4,70001,75001,0
4,71001,76001,0
4,72001,77001,0
4,73001,78001,0
4,74001,79001,0
4,75001,80001,0
4,76001,81001,0
4,77001,82001,0
4,78001,83001,0
4,79001,84001,0
4,80001,85001,0
4,81001,86001,0
4,82001,87001,0
4,83001,88001,0
4,84001,89001,0
4,85001,90001,0
4,86001,91001,0
4,87001,92001,0
4,88001,93001,0
4,89001,94001,0
4,90001,95001,0
4,91001,96001,0
4,92001,97001,0
4,93001,98001,0
4,94001,99001,0
4,95001,100001,0
4,96001,101001,0
4,97001,102001,0
4,98001,103001,0
4,99001,104001,0
4,100001,105001,0
4,101001,106001,0
4,102001,107001,0
4,103001,108001,0
4,104001,109001,0
4,105001,110001,0
4,106001,111001,0
4,107001,112001,0
4,108001,113001,0
4,109001,114001,0
4,110001,115001,0
4,111001,116001,0
4,112001,117001,0
4,113001,118001,0
4,114001,119001,0
4,115001,120001,0
4,116001,121001,0
4,117001,122001,0
4,118001,123001,0
4,119001,124001,0
4,120001,125001,0
4,121001,126001,0
4,122001,127001,0
4,123001,128001,0
4,124001,129001,0
4,125001,130001,0
4,126001,131001,0
4,127001,132001,0
4,128001,133001,0
4,129001,134001,0
4,130001,135001,0
4,131001,136001,0
4,132001,137001,0
4,133001,138001,0
4,134001,139001,0
4,135001,140001,0
4,136001,141001,0
4,137001,142001,0
4,138001,143001,0
4,139001,144001,0
4,140001,145001,0
4,141001,146001,0
4,142001,147001,0
4,143001,148001,0
4,144001,149001,0
4,145001,150001,0
4,146001,151001,0
4,147001,152001,0
4,148001,153001,0
4,149001,154001,0
4,150001,155001,0
4,151001,156001,0
4,152001,157001,0
4,153001,158001,0
4,154001,159001,0
4,155001,160001,0
4,156001,161001,0
4,157001,162001,0
4,158001,163001,0
4,159001,164001,0
4,160001,165001,0
4,161001,166001,0
4,162001,167001,0
4,163001,168001,0
4,164001,169001,0
4,165001,170001,0
4,166001,171001,0
4,167001,172001,0
4,168001,173001,0
4,169001,174001,0
4,170001,175001,0
4,171001,176001,0
4,172001,177001,0
4,173001,178001,0
4,174001,179001,0
4,175001,180001,0
4,176001,181001,0
4,177001,182001,0
4,178001,183001,0
4,179001,184001,0
4,180001,185001,0
4,181001,186001,0
4,182001,187001,0
4,183001,188001,0
4,184001,189001,0
4,185001,190001,0
4,186001,191001,0
4,187001,192001,0
4,188001,193001,0
4,189001,194001,0
4,190001,195001,0
4,191001,196001,0
4,192001,197001,0
4,193001,198001,0
4,194001,199001,0
4,195001,200001,0
4,196001,201001,0
4,197001,202001,0
4,198001,203001,0
4,199001,204001,0
4,200001,205001,0
4,201001,206001,0
4,202001,207001,0
4,203001,208001,0
4,204001,209001,0
4,205001,210001,0
4,206001,211001,0
4,207001,212001,0
4,208001,213001,0
4,209001,214001,0
4,210001,215001,0
4,211001,216001,0
4,212001,217001,0
4,213001,218001,0
4,214001,219001,0
4,215001,220001,0
4,216001,221001,0
4,217001,222001,0
4,218001,223001,0
4,219001,224001,0
4,220001,225001,0
4,221001,226001,0
4,222001,227001,0
4,223001,228001,0
4,224001,229001,0
4,225001,230001,0
4,226001,231001,0
4,227001,232001,0
4,228001,233001,0
4,229001,234001,0
4,230001,235001,0
4,231001,236001,0
4,232001,237001,0
4,233001,238001,0
4,234001,239001,0
4,235001,240001,0
4,236001,241001,0
4,237001,242001,0
4,238001,243001,0
4,239001,244001,0
4,240001,245001,0
4,241001,246001,0
4,242001,247001,0
4,243001,248001,0
4,244001,249001,0
4,245001,250001,0
4,246001,251001,0
4,247001,252001,0
4,248001,253001,0
4,249001,254001,0
4,250001,255001,0
4,251001,256001,0
4,252001,257001,1
4,253001,258001,1
4,254001,259001,1
4,255001,260001,1
4,256001,261001,1
4,257001,262001,1
4,258001,263001,1
4,259001,264001,1
4,260001,265001,1
4,261001,266001,1
4,262001,267001,0
4,263001,268001,0
4,264001,269001,0
4,265001,270001,0
4,266001,271001,0
4,267001,272001,0
4,268001,273001,0
4,269001,274001,0
4,270001,275001,0
4,271001,276001,0
4,272001,277001,0
4,273001,278001,0
4,274001,279001,0
4,275001,280001,0
4,276001,281001,0
4,277001,282001,0
4,278001,283001,0
4,279001,284001,0
4,280001,285001,0
4,281001,286001,0
4,282001,287001,0
4,283001,288001,0
4,284001,289001,0
4,285001,290001,0
4,286001,291001,0
4,287001,292001,0
4,288001,293001,0
4,289001,294001,2
4,290001,295001,2
4,291001,296001,2
4,292001,297001,2
4,293001,298001,2
4,294001,299001,0
4,295001,300001,0
4,296001,301001,0
4,297001,302001,0
4,298001,303001,0
4,299001,304001,0
4,300001,305001,0
4,301001,306001,0
4,302001,307001,0
4,303001,308001,0
4,304001,309001,0
4,305001,310001,0
4,306001,311001,0
4,307001,312001,0
4,308001,313001,1
4,309001,314001,1
4,310001,315001,1
4,311001,316001,1
4,312001,317001,1
4,313001,318001,0
4,314001,319001,0
4,315001,320001,0
4,316001,321001,0
4,317001,322001,0
4,318001,323001,0
4,319001,324001,0
4,320001,325001,0
4,321001,326001,0
4,322001,327001,0
4,323001,328001,0
4,324001,329001,0
4,325001,330001,0
4,326001,331001,0
4,327001,332001,0
4,328001,333001,0
4,329001,334001,0
4,330001,335001,0
4,331001,336001,0
4,332001,337001,0
4,333001,338001,0
4,334001,339001,0
4,335001,340001,0
4,336001,341001,0
4,337001,342001,0
4,338001,343001,0
4,339001,344001,0
4,340001,345001,0
4,341001,346001,0
4,342001,347001,0
4,343001,348001,0
4,344001,349001,0
4,345001,350001,0
4,346001,351001,0
4,347001,352001,0
4,348001,353001,0
4,349001,354001,0
4,350001,355001,0
4,351001,356001,0
4,352001,357001,0
4,353001,358001,0
4,354001,359001,0
4,355001,360001,0
4,356001,361001,0
4,357001,362001,0
4,358001,363001,0
4,359001,364001,0
4,360001,365001,0
4,361001,366001,0
4,362001,367001,0
4,363001,368001,0
4,364001,369001,0
4,365001,370001,0
4,366001,371001,0
4,367001,372001,0
4,368001,373001,0
4,369001,374001,0
4,370001,375001,0
4,371001,376001,0
4,372001,377001,0
4,373001,378001,0
4,374001,379001,0
4,375001,380001,0
4,376001,381001,0
4,377001,382001,0
4,378001,383001,0
4,379001,384001,0
4,380001,385001,0
4,381001,386001,0
4,382001,387001,0
4,383001,388001,0
4,384001,389001,0
4,385001,390001,0
4,386001,391001,0
4,387001,392001,0
4,388001,393001,0
4,389001,394001,0
4,390001,395001,0
4,391001,396001,0
4,392001,397001,2
4,393001,398001,2
4,394001,399001,2
4,395001,400001,2
4,396001,401001,2
4,397001,402001,0
4,398001,403001,0
4,399001,404001,0
4,400001,405001,0
4,401001,406001,0
4,402001,407001,0
4,403001,408001,0
4,404001,409001,0
4,405001,410001,0
4,406001,411001,0
4,407001,412001,0
4,408001,413001,0
4,409001,414001,0
4,410001,415001,0
4,411001,416001,0
4,412001,417001,0
4,413001,418001,0
4,414001,419001,0
4,415001,420001,0
4,416001,421001,0
4,417001,422001,0
4,418001,423001,0
4,419001,424001,0
4,420001,425001,0
4,421001,426001,2
4,422001,427001,2
4,423001,428001,2
4,424001,429001,2
4,425001,430001,2
4,426001,431001,0
4,427001,432001,0
4,428001,433001,0
4,429001,434001,0
4,430001,435001,0
4,431001,436001,0
4,432001,437001,0
4,433001,438001,0
4,434001,439001,0
4,435001,440001,0
4,436001,441001,0
4,437001,442001,0
4,438001,443001,0
4,439001,444001,0
4,440001,445001,0
4,441001,446001,0
4,442001,447001,0
4,443001,448001,0
4,444001,449001,0
4,445001,450001,0
4,446001,451001,0
4,447001,452001,0
4,448001,453001,0
4,449001,454001,0
4,450001,455001,0
4,451001,456001,0
4,452001,457001,0
4,453001,458001,0
4,454001,459001,0
4,455001,460001,0
4,456001,461001,0
4,457001,462001,0
4,458001,463001,0
4,459001,464001,0
4,460001,465001,0
4,461001,466001,0
4,462001,467001,0
4,463001,468001,0
4,464001,469001,0
4,465001,470001,0
4,466001,471001,0
4,467001,472001,0
4,468001,473001,0
4,469001,474001,0
4,470001,475001,0
4,471001,476001,0
4,472001,477001,0
4,473001,478001,0
4,474001,479001,0
4,475001,480001,0
4,476001,481001,0
4,477001,482001,0
4,478001,483001,0
4,479001,484001,0
4,480001,485001,0
4,481001,486001,0
4,482001,487001,0
4,483001,488001,0
4,484001,489001,0
4,485001,490001,0
4,486001,491001,0
4,487001,492001,0
4,488001,493001,0
4,489001,494001,0
4,490001,495001,0
4,491001,496001,0
4,492001,497001,0
4,493001,498001,0
4,494001,499001,0
4,495001,500001,0
4,496001,501001,0
4,497001,502001,0
4,498001,503001,0
4,499001,504001,0
4,500001,505001,0
4,501001,506001,0
4,502001,507001,0
4,503001,508001,0
4,504001,509001,0
4,505001,510001,0
4,506001,511001,0
4,507001,512001,0
4,508001,513001,0
4,509001,514001,0
4,510001,515001,0
4,511001,516001,0
4,512001,517001,0
4,513001,518001,0
4,514001,519001,0
4,515001,520001,0
4,516001,521001,0
4,517001,522001,0
4,518001,523001,0
4,519001,524001,0
4,520001,525001,0
4,521001,526001,0
4,522001,527001,0
4,523001,528001,0
4,524001,529001,0
4,525001,530001,0
4,526001,531001,0
4,527001,532001,0
4,528001,533001,0
4,529001,534001,0
4,530001,535001,0
4,531001,536001,0
4,532001,537001,0
4,533001,538001,0
4,534001,539001,0
4,535001,540001,0
4,536001,541001,0
4,537001,542001,0
4,538001,543001,0
4,539001,544001,0
4,540001,545001,0
4,541001,546001,0
4,542001,547001,0
4,543001,548001,0
4,544001,549001,0
4,545001,550001,0
4,546001,551001,0
4,547001,552001,5
4,548001,553001,5
4,549001,554001,5
4,550001,555001,5
4,551001,556001,5
4,552001,557001,0
4,553001,558001,0
4,554001,559001,0
4,555001,560001,0
4,556001,561001,0
4,557001,562001,0
4,558001,563001,0
4,559001,564001,0
4,560001,565001,0
4,561001,566001,0
4,562001,567001,0
4,563001,568001,0
4,564001,569001,1
4,565001,570001,1
4,566001,571001,1
4,567001,572001,1
4,568001,573001,1
4,569001,574001,0
4,570001,575001,0
4,571001,576001,0
4,572001,577001,0
4,573001,578001,0
4,574001,579001,0
4,575001,580001,0
4,576001,581001,0
4,577001,582001,0
4,578001,583001,1
4,579001,584001,1
4,580001,585001,1
4,581001,586001,1
4,582001,587001,1
4,583001,588001,0
4,584001,589001,0
4,585001,590001,0
4,586001,591001,0
4,587001,592001,0
4,588001,593001,0
4,589001,594001,0
4,590001,595001,0
4,591001,596001,0
4,592001,597001,0
4,593001,598001,0
4,594001,599001,0
4,595001,600001,0
4,596001,601001,0
4,597001,602001,0
4,598001,603001,0
4,599001,604001,0
4,600001,605001,0
4,601001,606001,0
4,602001,607001,0
4,603001,608001,0
4,604001,609001,0
4,605001,610001,0
4,606001,611001,0
4,607001,612001,0
4,608001,613001,0
4,609001,614001,0
4,610001,615001,0
4,611001,616001,0
4,612001,617001,0
4,613001,618001,0
4,614001,619001,0
4,615001,620001,0
4,616001,621001,0
4,617001,622001,0
4,618001,623001,0
4,619001,624001,0
4,620001,625001,0
4,621001,626001,0
4,622001,627001,0
4,623001,628001,0
4,624001,629001,0
4,625001,630001,0
4,626001,631001,0
4,627001,632001,0
4,628001,633001,0
4,629001,634001,0
4,630001,635001,0
4,631001,636001,0
4,632001,637001,0
4,633001,638001,0
4,634001,639001,0
4,635001,640001,0
4,636001,641001,0
4,637001,642001,0
4,638001,643001,0
4,639001,644001,0
4,640001,645001,0
4,641001,646001,0
4,642001,647001,0
4,643001,648001,0
4,644001,649001,0
4,645001,650001,0
4,646001,651001,0
4,647001,652001,0
4,648001,653001,0
4,649001,654001,0
4,650001,655001,0
4,651001,656001,0
4,652001,657001,0
4,653001,658001,0
4,654001,659001,0
4,655001,660001,0
4,656001,661001,0
4,657001,662001,0
4,658001,663001,0
4,659001,664001,0
4,660001,665001,0
4,661001,666001,0
4,662001,667001,0
4,663001,668001,0
4,664001,669001,0
4,665001,670001,0
4,666001,671001,0
4,667001,672001,0
4,668001,673001,0
4,669001,674001,0
4,670001,675001,0
4,671001,676001,0
4,672001,677001,0
4,673001,678001,0
4,674001,679001,0
4,675001,680001,0
4,676001,681001,0
4,677001,682001,0
4,678001,683001,0
4,679001,684001,0
4,680001,685001,0
4,681001,686001,0
4,682001,687001,0
4,683001,688001,0
4,684001,689001,0
4,685001,690001,0
4,686001,691001,0
4,687001,692001,0
4,688001,693001,0
4,689001,694001,0
4,690001,695001,0
4,691001,696001,0
4,692001,697001,0
4,693001,698001,0
4,694001,699001,0
4,695001,700001,0
4,696001,701001,0
4,697001,702001,0
4,698001,703001,0
4,699001,704001,0
4,700001,705001,0
4,701001,706001,0
4,702001,707001,0
4,703001,708001,0
4,704001,709001,0
4,705001,710001,0
4,706001,711001,0
4,707001,712001,0
4,708001,713001,0
4,709001,714001,0
4,710001,715001,0
4,711001,716001,0
4,712001,717001,0
4,713001,718001,0
4,714001,719001,0
4,715001,720001,0
4,716001,721001,0
4,717001,722001,0
4,718001,723001,0
4,719001,724001,0
4,720001,725001,0
4,721001,726001,0
4,722001,727001,0
4,723001,728001,0
4,724001,729001,0
4,725001,730001,0
4,726001,731001,0
4,727001,732001,0
4,728001,733001,0
4,729001,734001,0
4,730001,735001,0
4,731001,736001,0
4,732001,737001,0
4,733001,738001,0
4,734001,739001,0
4,735001,740001,0
4,736001,741001,0
4,737001,742001,0
4,738001,743001,0
4,739001,744001,0
4,740001,745001,0
4,741001,746001,0
4,742001,747001,0
4,743001,748001,0
4,744001,749001,0
4,745001,750001,0
4,746001,751001,0
4,747001,752001,0
4,748001,753001,0
4,749001,754001,0
4,750001,755001,0
4,751001,756001,0
4,752001,757001,0
4,753001,758001,0
4,754001,759001,0
4,755001,760001,0
4,756001,761001,0
4,757001,762001,0
4,758001,763001,0
4,759001,764001,0
4,760001,765001,0
4,761001,766001,0
4,762001,767001,0
4,763001,768001,0
4,764001,769001,0
4,765001,770001,0
4,766001,771001,0
4,767001,772001,0
4,768001,773001,0
4,769001,774001,0
4,770001,775001,0
4,771001,776001,0
4,772001,777001,0
4,773001,778001,0
4,774001,779001,0
4,775001,780001,0
4,776001,781001,0
4,777001,782001,0
4,778001,783001,0
4,779001,784001,0
4,780001,785001,0
4,781001,786001,0
4,782001,787001,0
4,783001,788001,0
4,784001,789001,0
4,785001,790001,0
4,786001,791001,0
4,787001,792001,0
4,788001,793001,0
4,789001,794001,0
4,790001,795001,0
4,791001,796001,0
4,792001,797001,0
4,793001,798001,0
4,794001,799001,0
4,795001,800001,0
4,796001,801001,0
4,797001,802001,0
4,798001,803001,0
4,799001,804001,0
4,800001,805001,0
4,801001,806001,0
4,802001,807001,0
4,803001,808001,0
4,804001,809001,0
4,805001,810001,0
4,806001,811001,0
4,807001,812001,0
4,808001,813001,0
4,809001,814001,0
4,810001,815001,0
4,811001,816001,0
4,812001,817001,0
4,813001,818001,0
4,814001,819001,0
4,815001,820001,0
4,816001,821001,0
4,817001,822001,0
4,818001,823001,0
4,819001,824001,0
4,820001,825001,0
4,821001,826001,0
4,822001,827001,0
4,823001,828001,0
4,824001,829001,0
4,825001,830001,0
4,826001,831001,0
4,827001,832001,0
4,828001,833001,0
4,829001,834001,0
4,830001,835001,0
4,831001,836001,0
4,832001,837001,0
4,833001,838001,0
4,834001,839001,0
4,835001,840001,0
4,836001,841001,0
4,837001,842001,0
4,838001,843001,0
4,839001,844001,0
4,840001,845001,0
4,841001,846001,0
4,842001,847001,0
4,843001,848001,0
4,844001,849001,0
4,845001,850001,0
4,846001,851001,0
4,847001,852001,0
4,848001,853001,0
4,849001,854001,0
4,850001,855001,0
4,851001,856001,0
4,852001,857001,0
4,853001,858001,0
4,854001,859001,0
4,855001,860001,0
4,856001,861001,0
4,857001,862001,0
4,858001,863001,0
4,859001,864001,0
4,860001,865001,0
4,861001,866001,0
4,862001,867001,0
4,863001,868001,0
4,864001,869001,0
4,865001,870001,0
4,866001,871001,0
4,867001,872001,0
4,868001,873001,0
4,869001,874001,0
4,870001,875001,0
4,871001,876001,0
4,872001,877001,0
4,873001,878001,0
4,874001,879001,0
4,875001,880001,0
4,876001,881001,0
4,877001,882001,0
4,878001,883001,0
4,879001,884001,0
4,880001,885001,0
4,881001,886001,0
4,882001,887001,0
4,883001,888001,0
4,884001,889001,0
4,885001,890001,0
4,886001,891001,0
4,887001,892001,0
4,888001,893001,0
4,889001,894001,0
4,890001,895001,0
4,891001,896001,0
4,892001,897001,0
4,893001,898001,0
4,894001,899001,0
4,895001,900001,0
4,896001,901001,0
4,897001,902001,0
4,898001,903001,0
4,899001,904001,0
4,900001,905001,0
4,901001,906001,0
4,902001,907001,0
4,903001,908001,0
4,904001,909001,0
4,905001,910001,0
4,906001,911001,0
4,907001,912001,0
4,908001,913001,1
4,909001,914001,1
4,910001,915001,1
4,911001,916001,1
4,912001,917001,1
4,913001,918001,0
4,914001,919001,0
4,915001,920001,0
4,916001,921001,0
4,917001,922001,0
4,918001,923001,0
4,919001,924001,0
4,920001,925001,0
4,921001,926001,0
4,922001,927001,0
4,923001,928001,0
4,924001,929001,0
4,925001,930001,0
4,926001,931001,0
4,927001,932001,0
4,928001,933001,0
4,929001,934001,0
4,930001,935001,0
4,931001,936001,0
4,932001,937001,0
4,933001,938001,0
4,934001,939001,0
4,935001,940001,0
4,936001,941001,0
4,937001,942001,0
4,938001,943001,0
4,939001,944001,0
4,940001,945001,0
4,941001,946001,0
4,942001,947001,0
4,943001,948001,0
4,944001,949001,0
4,945001,950001,0
4,946001,951001,0
4,947001,952001,0
4,948001,953001,0
4,949001,954001,0
4,950001,955001,0
4,951001,956001,0
4,952001,957001,0
4,953001,958001,0
4,954001,959001,0
4,955001,960001,0
4,956001,961001,0
4,957001,962001,0
4,958001,963001,4
4,959001,964001,4
4,960001,965001,4
4,961001,966001,4
4,962001,967001,4
4,963001,968001,0
4,964001,969001,0
4,965001,970001,0
4,966001,971001,0
4,967001,972001,0
4,968001,973001,0
4,969001,974001,0
4,970001,975001,0
4,971001,976001,0
4,972001,977001,0
4,973001,978001,0
4,974001,979001,0
4,975001,980001,0
4,976001,981001,0
4,977001,982001,0
4,978001,983001,0
4,979001,984001,0
4,980001,985001,0
4,981001,986001,0
4,982001,987001,0
4,983001,988001,0
4,984001,989001,0
4,985001,990001,0
4,986001,991001,0
4,987001,992001,0
4,988001,993001,0
4,989001,994001,0
4,990001,995001,1
4,991001,996001,1
4,992001,997001,1
4,993001,998001,1
4,994001,999001,1
4,995001,1000001,0
4,996001,1001001,0
4,997001,1002001,0
4,998001,1003001,1
4,999001,1004001,1
4,1000001,1005001,1
4,1001001,1006001,1
4,1002001,1007001,1
4,1003001,1008001,0
4,1004001,1009001,0
4,1005001,1010001,0
4,1006001,1011001,0
4,1007001,1012001,0
4,1008001,1013001,0
4,1009001,1014001,0
4,1010001,1015001,0
4,1011001,1016001,0
4,1012001,1017001,0
4,1013001,1018001,0
4,1014001,1019001,0
4,1015001,1020001,0
4,1016001,1021001,0
4,1017001,1022001,0
4,1018001,1023001,0
4,1019001,1024001,0
4,1020001,1025001,0
4,1021001,1026001,0
4,1022001,1027001,0
4,1023001,1028001,0
4,1024001,1029001,0
4,1025001,1030001,0
4,1026001,1031001,0
4,1027001,1032001,0
4,1028001,1033001,0
4,1029001,1034001,0
4,1030001,1035001,0
4,1031001,1036001,0
4,1032001,1037001,0
4,1033001,1038001,0
4,1034001,1039001,0
4,1035001,1040001,0
4,1036001,1041001,0
4,1037001,1042001,0
4,1038001,1043001,0
4,1039001,1044001,0
4,1040001,1045001,0
4,1041001,1046001,0
4,1042001,1047001,0
4,1043001,1048001,0
4,1044001,1049001,0
4,1045001,1050001,0
4,1046001,1051001,0
4,1047001,1052001,0
4,1048001,1053001,0
4,1049001,1054001,0
4,1050001,1055001,0
4,1051001,1056001,0
4,1052001,1057001,0
4,1053001,1058001,0
4,1054001,1059001,0
4,1055001,1060001,0
4,1056001,1061001,0
4,1057001,1062001,0
4,1058001,1063001,0
4,1059001,1064001,0
4,1060001,1065001,0
4,1061001,1066001,0
4,1062001,1067001,0
4,1063001,1068001,0
4,1064001,1069001,0
4,1065001,1070001,0
4,1066001,1071001,0
4,1067001,1072001,0
4,1068001,1073001,0
4,1069001,1074001,0
4,1070001,1075001,0
4,1071001,1076001,0
4,1072001,1077001,0
4,1073001,1078001,0
4,1074001,1079001,0
4,1075001,1080001,0
4,1076001,1081001,0
4,1077001,1082001,0
4,1078001,1083001,0
4,1079001,1084001,0
4,1080001,1085001,0
4,1081001,1086001,0
4,1082001,1087001,0
4,1083001,1088001,0
4,1084001,1089001,0
4,1085001,1090001,3
4,1086001,1091001,3
4,1087001,1092001,3
4,1088001,1093001,3
4,1089001,1094001,3
4,1090001,1095001,0
4,1091001,1096001,0
4,1092001,1097001,0
4,1093001,1098001,0
4,1094001,1099001,0
4,1095001,1100001,0
4,1096001,1101001,0
4,1097001,1102001,0
4,1098001,1103001,0
4,1099001,1104001,0
4,1100001,1105001,0
4,1101001,1106001,0
4,1102001,1106620,0
4,1103001,1106620,0
4,1104001,1106620,0
4,1105001,1106620,0
4,1106001,1106620,0
5,1,5001,0
5,1001,6001,0
5,2001,7001,0
5,3001,8001,0
5,4001,9001,0
5,5001,10001,0
5,6001,11001,0
5,7001,12001,0
5,8001,13001,0
5,9001,14001,0
5,10001,15001,0
5,11001,16001,0
5,12001,17001,0
5,13001,18001,0
5,14001,19001,0
5,15001,20001,0
5,16001,21001,0
5,17001,22001,0
5,18001,23001,0
5,19001,24001,0
5,20001,25001,0
5,21001,26001,0
5,22001,27001,0
5,23001,28001,0
5,24001,29001,0
5,25001,30001,0
5,26001,31001,0
5,27001,32001,0
5,28001,33001,0
5,29001,34001,0
5,30001,35001,0
5,31001,36001,0
5,32001,37001,0
5,33001,38001,0
5,34001,39001,0
5,35001,40001,0
5,36001,41001,0
5,37001,42001,0
5,38001,43001,0
5,39001,44001,0
5,40001,45001,0
5,41001,46001,0
5,42001,47001,0
5,43001,48001,0
5,44001,49001,0
5,45001,50001,0
5,46001,51001,0
5,47001,52001,0
5,48001,53001,0
5,49001,54001,0
5,50001,55001,0
5,51001,56001,0
5,52001,57001,0
5,53001,58001,0
5,54001,59001,0
5,55001,60001,0
5,56001,61001,0
5,57001,62001,0
5,58001,63001,0
5,59001,64001,0
5,60001,65001,0
